Date,FCAU,GM,HMC,RACE,TM,TSLA,VLVLY
2019-11-19,15.579999923706055,35.99384689331055,28.485097885131836,164.22000122070312,142.85000610351562,359.5199890136719,15.300000190734863
2019-11-20,15.0,34.905517578125,28.167936325073242,164.41000366210938,141.3699951171875,352.2200012207031,15.09000015258789
2019-11-21,14.920000076293945,34.30199432373047,28.187759399414062,165.41000366210938,142.13999938964844,354.8299865722656,15.03499984741211
2019-11-22,14.800000190734863,34.95499038696289,28.28687286376953,165.25,142.52999877929688,333.0400085449219,15.279999732971191
2019-11-25,14.930000305175781,35.42989730834961,28.6932373046875,167.66000366210938,142.5399932861328,336.3399963378906,15.472999572753906
2019-11-26,14.970000267028809,35.528831481933594,28.296783447265625,170.0399932861328,141.97000122070312,328.9200134277344,15.640000343322754
2019-11-27,14.960000038146973,35.75638961791992,28.455364227294922,170.8800048828125,141.66000366210938,331.2900085449219,15.59000015258789
2019-11-29,14.75,35.61787796020508,27.87059783935547,168.27000427246094,140.2100067138672,329.94000244140625,15.359999656677246
2019-12-02,14.729999542236328,35.49915313720703,27.821041107177734,165.11000061035156,140.27000427246094,334.8699951171875,15.425000190734863
2019-12-03,14.75,35.15286636352539,27.85077476501465,168.02000427246094,140.72999572753906,336.20001220703125,15.3100004196167
2019-12-04,14.609999656677246,35.41999816894531,28.26704978942871,167.6199951171875,143.3800048828125,333.0299987792969,15.399999618530273
2019-12-05,14.779999732971191,35.310001373291016,28.415719985961914,166.94000244140625,142.8300018310547,330.3699951171875,15.175000190734863
2019-12-06,14.630000114440918,35.540000915527344,28.752704620361328,166.1699981689453,142.77000427246094,335.8900146484375,15.270000457763672
2019-12-09,14.510000228881836,35.380001068115234,28.495010375976562,163.67999267578125,141.88999938964844,339.5299987792969,15.050000190734863
2019-12-10,14.40999984741211,35.11000061035156,28.504920959472656,164.83999633789062,141.17999267578125,348.8399963378906,15.020000457763672
2019-12-11,14.329999923706055,35.2400016784668,28.604034423828125,165.22999572753906,141.6199951171875,352.70001220703125,15.329999923706055
2019-12-12,14.699999809265137,36.099998474121094,28.70314598083496,166.22000122070312,141.60000610351562,359.67999267578125,15.550999641418457
2019-12-13,14.84000015258789,35.650001525878906,28.960840225219727,163.92999267578125,142.10000610351562,358.3900146484375,15.789999961853027
2019-12-16,15.100000381469727,36.11000061035156,29.089689254760742,165.25,142.52999877929688,381.5,15.930000305175781
2019-12-17,15.329999923706055,36.310001373291016,28.92119598388672,167.42999267578125,142.77000427246094,378.989990234375,15.937000274658203
2019-12-18,15.1899995803833,37.310001373291016,28.812171936035156,167.52999877929688,142.38999938964844,393.1499938964844,16.440000534057617
2019-12-19,15.140000343322754,37.2599983215332,28.70314598083496,166.52000427246094,142.75999450683594,404.0400085449219,16.549999237060547
2019-12-20,14.960000038146973,37.25,28.65359115600586,167.00999450683594,141.97000122070312,405.5899963378906,16.735000610351562
2019-12-23,14.979999542236328,36.77000045776367,28.564388275146484,168.58999633789062,141.9600067138672,419.2200012207031,16.799999237060547
2019-12-24,14.789999961853027,36.58000183105469,28.405807495117188,168.00999450683594,141.33999633789062,425.25,16.889999389648438
2019-12-26,14.84000015258789,36.47999954223633,28.504920959472656,168.07000732421875,141.52999877929688,430.94000244140625,16.905000686645508
2019-12-27,14.869999885559082,36.560001373291016,28.579999923706055,168.72000122070312,141.27999877929688,430.3800048828125,17.059999465942383
2019-12-30,14.6899995803833,36.439998626708984,28.270000457763672,165.3000030517578,140.61000061035156,414.70001220703125,16.68000030517578
2019-12-31,14.6899995803833,36.599998474121094,28.309999465942383,165.5399932861328,140.5399932861328,418.3299865722656,16.610000610351562
2020-01-02,15.079999923706055,37.380001068115234,28.639999389648438,168.50999450683594,142.24000549316406,430.260009765625,17.165000915527344
2020-01-03,14.489999771118164,36.31999969482422,28.1299991607666,166.72999572753906,140.75,443.010009765625,16.655000686645508
2020-01-06,14.449999809265137,35.84000015258789,28.049999237060547,165.85000610351562,140.77000427246094,451.5400085449219,16.639999389648438
2020-01-07,14.1899995803833,35.150001525878906,28.209999084472656,165.22000122070312,141.50999450683594,469.05999755859375,16.690000534057617
2020-01-08,14.25,34.650001525878906,28.1299991607666,168.5399932861328,141.16000366210938,492.1400146484375,16.889999389648438
2020-01-09,14.25,35.08000183105469,28.030000686645508,169.91000366210938,140.50999450683594,481.3399963378906,16.5049991607666
2020-01-10,14.149999618530273,34.650001525878906,27.719999313354492,171.30999755859375,139.72999572753906,478.1499938964844,16.309999465942383
2020-01-13,14.239999771118164,34.97999954223633,28.040000915527344,174.2899932861328,140.55999755859375,524.8599853515625,16.43000030517578
2020-01-14,14.0600004196167,35.150001525878906,27.8799991607666,171.5500030517578,140.3699951171875,537.9199829101562,16.479999542236328
2020-01-15,13.8100004196167,35.150001525878906,27.610000610351562,172.5800018310547,139.36000061035156,518.5,16.40999984741211
2020-01-16,13.890000343322754,35.54999923706055,27.639999389648438,173.41000366210938,140.10000610351562,513.489990234375,16.530000686645508
2020-01-17,13.75,35.599998474121094,27.780000686645508,173.94000244140625,140.0399932861328,510.5,16.71500015258789
2020-01-21,13.649999618530273,34.9900016784668,27.59000015258789,174.14999389648438,142.3800048828125,547.2000122070312,16.8700008392334
2020-01-22,13.460000038146973,34.90999984741211,27.440000534057617,173.1199951171875,141.55999755859375,569.5599975585938,16.579999923706055
2020-01-23,13.420000076293945,34.880001068115234,27.40999984741211,172.25999450683594,143.05999755859375,572.2000122070312,16.34000015258789
2020-01-24,13.350000381469727,34.310001373291016,26.889999389648438,172.47999572753906,142.75999450683594,564.8200073242188,16.270000457763672
2020-01-27,13.069999694824219,33.40999984741211,26.459999084472656,168.0500030517578,141.05999755859375,558.02001953125,15.515000343322754
2020-01-28,13.279999732971191,33.63999938964844,26.489999771118164,171.25,142.5800018310547,566.9000244140625,15.899999618530273
2020-01-29,13.239999771118164,33.599998474121094,26.549999237060547,172.64999389648438,141.5500030517578,580.989990234375,15.819999694824219
2020-01-30,13.260000228881836,33.33000183105469,26.40999984741211,172.47999572753906,141.0800018310547,640.8099975585938,17.1200008392334
2020-01-31,13.020000457763672,33.38999938964844,25.600000381469727,168.82000732421875,138.83999633789062,650.5700073242188,17.040000915527344
2020-02-03,12.880000114440918,33.720001220703125,25.889999389648438,170.25,138.9199981689453,780.0,17.15999984741211
2020-02-04,13.210000038146973,34.369998931884766,26.06999969482422,168.52999877929688,140.9499969482422,887.0599975585938,17.799999237060547
2020-02-05,13.619999885559082,35.029998779296875,26.309999465942383,167.8800048828125,141.72000122070312,734.7000122070312,18.01799964904785
2020-02-06,13.680000305175781,34.33000183105469,26.549999237060547,168.8000030517578,143.85000610351562,748.9600219726562,17.65999984741211
2020-02-07,13.1899995803833,33.630001068115234,26.489999771118164,166.75999450683594,142.33999633789062,748.0700073242188,17.56999969482422
2020-02-10,13.130000114440918,34.25,26.719999313354492,167.5500030517578,141.27999877929688,771.280029296875,17.888999938964844
2020-02-11,13.319999694824219,35.0099983215332,26.920000076293945,171.16000366210938,142.11000061035156,774.3800048828125,17.895000457763672
2020-02-12,13.649999618530273,35.4900016784668,27.15999984741211,173.7899932861328,142.42999267578125,767.2899780273438,17.979999542236328
